EmployeeID,Age,TenureMonths,Department,Gender,PerformanceScore,Satisfaction,Engagement,Motivation,Stress,WorkLifeBalance,OvertimeHours,TrainingHoursLastYear,AbsenteeismDays,PeerRating,ManagerRating,ProjectLoad,Attrition,PromotionReady,WillImprove,tenure_event_months,event_observed,Experience_Years,Age_Category,Performance_Category,Prediction
881,24,83,Sales,Female,74.08628122021464,3.303328057386264,3.4650303379462253,3.7445918186610943,3.0068593898926754,3.313775917360959,2.0,18.0,8.6,4.1,3.8,2,0,No,0,4,0,6.916666666666667,<25,,No
882,28,51,Engineering,Male,70.19690775194265,3.202382732272695,2.596121996822814,4.23181047177949,2.15154612402868,4.280019461398715,4.2,25.2,2.1,3.6,4.0,6,0,No,0,51,0,4.25,25-35,,No
883,29,82,Support,Female,67.353467328757,3.180702604569549,4.771016866960715,1.90854186674862,3.4232663356214976,2.7505569063551696,11.3,11.6,2.6,2.2,4.5,4,0,No,0,33,0,6.833333333333333,25-35,,No
884,36,116,Engineering,Female,65.20380735979124,2.590621435143351,3.1231995731723536,4.935466789576988,3.798096320104375,2.064008148215261,10.6,17.3,6.9,3.6,3.1,1,0,No,0,17,0,9.666666666666666,35-50,,No
885,50,80,Sales,Male,68.50521982042311,3.2229803929650607,2.978695688990486,1.9364143592957408,1.9473900897884524,3.562675181713188,4.7,29.1,5.9,2.3,4.1,6,0,No,1,22,0,6.666666666666667,35-50,,No
886,54,72,HR,Female,76.89866372280677,4.962399779210507,1.983422020198904,2.8366705464764066,2.750668138596617,3.249803096088168,12.6,44.6,3.7,2.4,5.0,1,0,No,0,72,0,6.0,50+,,No
887,51,97,Finance,Male,54.962492540302144,2.299508179826794,4.114154747847866,3.518591362679884,4.418753729848928,4.202452095073462,7.1,4.6,0.2,2.7,4.1,3,1,No,0,14,1,8.083333333333334,50+,,No
888,48,113,Finance,Male,58.29124438245873,3.2356869948050955,2.140692637903001,4.238090312871874,2.4043778087706347,2.8909425306279566,16.3,43.7,7.5,4.3,3.4,1,0,No,0,18,0,9.416666666666666,35-50,,No
889,57,12,Engineering,Female,56.39866048917243,3.029910873418242,2.924767073077437,1.303786487360307,3.0506697554137854,3.065858898335992,9.2,16.9,11.5,3.9,5.0,7,0,No,0,12,0,1.0,50+,,No
890,50,53,Sales,Male,98.276,3.4610283877556007,4.129413115063553,3.6775005408465327,1.112,3.165422671911058,5.6,31.6,0.7,3.8,3.8,4,0,No,1,9,0,4.416666666666667,35-50,,No
891,59,75,Finance,Male,79.7516910021626,3.3451375162837995,4.249729127167535,4.333916031532588,1.3241544989187048,3.3801036994981337,0.3,33.9,8.2,2.8,4.7,4,0,No,0,39,0,6.25,50+,,No
892,54,5,Product,Female,73.68896500533441,3.70341247662108,3.01346626660359,4.4956144928227815,3.0055174973328,2.946694490378169,2.4,38.8,2.6,3.2,3.3,7,1,No,0,5,1,0.4166666666666667,50+,,No
893,58,27,Support,Male,53.89602438082879,1.5345267271703655,3.4792620057068357,3.1421362732020333,4.201987809585601,2.800820302758592,8.7,11.3,3.0,2.4,4.5,5,0,No,0,25,0,2.25,50+,,No
894,48,12,Product,Other,80.272059364002,4.670075924832155,2.814664926234462,3.4593317704359743,1.6139703179989988,1.6346600836063423,8.8,17.3,4.8,4.6,3.2,2,0,No,0,12,0,1.0,35-50,,No
895,54,17,Support,Other,68.49087187587901,4.049398190333123,3.1064428909699355,3.207081496885898,3.0545640620604964,2.7911515117918944,9.0,19.4,0.4,5.0,3.9,2,0,No,0,17,0,1.4166666666666667,50+,,No
896,25,6,Finance,Male,73.72743581810742,2.2666861002949226,3.839593734137616,3.3858602771791326,2.4362820909462832,3.9437009412735766,0.6,15.7,3.9,3.9,3.1,1,0,No,0,6,0,0.5,<25,,No
897,43,97,Engineering,Male,56.76982389001501,1.0411595187987246,3.1485179890831883,2.874538759417252,3.7650880549924937,4.065220967431997,0.6,35.8,0.8,4.1,5.0,2,1,No,0,7,1,8.083333333333334,35-50,,No
898,23,5,Finance,Female,74.48760661064517,2.641998349656987,3.3802064638418976,2.9885982700232656,1.7061966946774147,2.8759982787678293,6.2,19.1,5.4,3.4,3.4,7,0,No,0,5,0,0.4166666666666667,<25,,No
899,31,57,Finance,Male,63.05584470326504,3.1190218913177548,2.28176398654419,4.047501537622694,3.4220776483674853,4.4695373983635855,9.6,0.6,10.7,2.2,2.7,3,0,No,0,19,0,4.75,25-35,,No
900,26,28,Finance,Male,61.30738137399251,5.0,4.619660548325523,3.8052922986181934,2.246309313003743,3.2741663354696806,5.0,12.4,2.1,2.8,3.7,2,0,No,0,28,0,2.3333333333333335,25-35,,No
901,31,78,HR,Female,77.19792395034705,3.9231012612503022,4.059059933853959,4.093269206072379,3.301038024826475,2.095938265365646,13.9,1.1,3.5,3.1,4.0,6,0,Yes,0,26,0,6.5,25-35,,No
902,54,69,HR,Male,51.55413789538306,1.6214706929722715,4.313614834653482,3.8712115117606696,2.9729310523084727,1.8128543491911693,5.2,17.3,3.6,3.2,3.6,7,0,No,0,69,0,5.75,50+,,No
903,59,118,Sales,Female,77.50355814828524,2.788111356220449,4.761382792155176,4.263470880918077,2.648220925857382,4.396432130357754,5.0,28.1,7.0,3.0,2.9,1,0,No,1,2,0,9.833333333333334,50+,,No
904,34,59,HR,Male,76.28437630746123,3.303115786786609,2.857308412008855,4.402571198523996,3.4578118462693843,2.9642966472650336,9.0,12.1,5.2,3.5,4.4,2,0,No,0,11,0,4.916666666666667,25-35,,No
905,52,33,Engineering,Male,59.22069453139408,3.665235644152653,3.277444965274779,2.306626704107117,3.0896527343029607,2.2073419292346785,12.3,15.2,6.8,2.8,4.6,6,0,No,0,9,0,2.75,50+,,No
906,57,62,Support,Male,60.7416126041534,2.1508720850010814,1.89464906917601,3.01655227966851,2.729193697923305,1.2666514457080185,3.1,16.7,2.5,5.0,2.3,4,0,No,0,50,0,5.166666666666667,50+,,No
907,45,50,Engineering,Female,68.34483306804549,3.36837225212635,5.0,3.514899234007969,2.4775834659772564,2.943855500212371,1.7,21.7,5.3,2.4,2.9,4,0,No,0,23,0,4.166666666666667,35-50,,No
908,36,112,Engineering,Female,73.52080322050934,2.7164211039276585,3.4653732162143616,3.681857979610127,2.9395983897453366,3.664275773096725,3.1,26.2,6.1,4.2,3.5,5,0,No,0,1,0,9.333333333333334,35-50,,No
909,50,105,Sales,Female,67.19591290370786,2.2459349051757727,4.534855109923421,3.1639275409455734,3.502043548146072,2.672077970358416,24.0,29.7,6.0,3.3,3.2,7,0,Yes,0,54,0,8.75,35-50,,Yes
910,29,19,Finance,Male,77.44228416016125,3.852766958711048,2.4856549700980874,4.429618936790645,1.878857919919379,2.3520793558795154,3.4,47.1,0.3,3.9,4.0,5,0,Yes,1,17,0,1.5833333333333333,25-35,,Yes
911,26,86,Sales,Male,92.12694247583477,4.268397859130429,4.496749583078708,5.0,2.536528762082623,2.805561808253945,4.3,21.5,3.0,3.9,5.0,5,0,Yes,0,11,0,7.166666666666667,25-35,,Yes
912,50,69,Sales,Male,66.06237188926235,4.428219168656296,5.0,3.8489295644653874,1.918814055368827,4.41887281723037,8.7,28.8,6.2,3.6,3.3,5,0,No,1,8,0,5.75,35-50,,No
913,25,66,Finance,Female,48.44369084556157,4.002663164550994,3.545747325874817,3.767472825758569,2.978154577219214,2.0463165440923285,10.9,0.9,0.6,2.6,4.9,2,0,No,0,66,0,5.5,<25,,No
914,33,94,Sales,Female,81.24466440970807,3.028480297587841,2.690206653069359,4.3795650040834655,2.327667795145972,2.7224690726197345,6.0,15.4,7.3,3.2,2.4,7,0,No,0,94,0,7.833333333333333,25-35,,No
915,23,47,Product,Female,88.5784337040375,4.017932289266317,3.4750832391490176,2.2073281958372517,3.810783147981256,4.389681965655831,12.0,16.8,3.6,3.6,4.0,7,0,No,0,3,0,3.9166666666666665,<25,,No
916,48,39,Product,Male,72.66654604448662,3.656545391440784,1.5959146275384963,3.722775152350728,3.5167269777566896,3.744758660481378,2.2,7.8,8.4,3.6,3.1,6,0,No,0,10,0,3.25,35-50,,No
917,52,68,HR,Female,58.12949712712874,3.7261541674866687,3.5659019690803424,4.483228660374014,1.88525143643563,3.4612150324010607,0.4,13.6,1.3,2.7,4.0,1,0,No,0,38,0,5.666666666666667,50+,,No
918,57,33,Sales,Male,68.42461469079694,2.807652980107973,4.338870425381696,3.1854768022391107,3.037692654601525,2.716398478125376,12.0,18.7,1.4,4.5,2.2,2,0,No,0,33,0,2.75,50+,,No
919,57,13,Support,Female,54.51896684150327,2.847046385771217,3.567818120063837,2.718751536078428,3.540516579248364,3.327454333050385,5.1,13.9,3.9,1.5,2.6,1,0,No,0,13,0,1.0833333333333333,50+,,No
920,47,84,Engineering,Male,78.34661664032807,3.5473831841491585,3.3442744007799297,3.5513555119201774,2.676691679835971,2.815953838392029,2.6,51.2,5.8,3.3,4.0,1,0,No,0,31,0,7.0,35-50,,No
921,48,54,HR,Female,55.54043504961109,5.0,4.07481130450083,3.651451653438464,2.129782475194455,2.526552482036324,2.9,26.1,6.0,2.8,3.1,1,0,No,1,44,0,4.5,35-50,,No
922,26,7,Sales,Male,68.9808070560896,3.919803009298109,4.143622362254598,2.9730781744676333,1.709596471955204,2.3279482722284337,0.1,44.0,0.6,3.6,3.3,1,0,No,1,7,0,0.5833333333333334,25-35,,No
923,41,79,Product,Male,56.39146487684327,2.70067136351296,2.106084993745336,5.0,3.754267561578362,4.0056860367352485,5.0,37.9,0.9,4.3,5.0,4,0,Yes,0,47,0,6.583333333333333,35-50,,Yes
924,32,87,Engineering,Female,68.78257370343006,2.463803582787812,3.6799406660509097,3.3170428951936435,3.85871314828497,3.2456344810054776,7.8,12.3,3.1,2.4,3.7,6,0,No,0,5,0,7.25,25-35,,No
925,31,14,Finance,Male,66.2958951977481,2.9854255271749044,5.0,2.7770725188587453,2.6520524011259514,3.5830623694224264,3.0,20.5,5.5,5.0,4.3,1,0,Yes,0,14,0,1.1666666666666667,25-35,,Yes
926,59,87,Support,Male,69.67572483094663,4.818179362320999,2.398485378916779,3.625102944743511,3.712137584526677,3.436505867221263,7.3,14.8,5.4,3.7,3.0,2,0,No,0,3,0,7.25,50+,,No
927,27,19,HR,Female,74.204,3.318543354054038,3.5231230504502404,4.426288510163593,1.048,3.696826945027524,2.4,18.1,8.7,3.8,2.5,1,0,No,0,19,0,1.5833333333333333,25-35,,No
928,29,54,Engineering,Female,54.45289069858153,4.125837337003899,5.0,3.713931399198585,4.373554650709236,3.070753089012697,12.3,8.3,2.9,2.3,3.5,4,1,No,0,27,1,4.5,25-35,,No
929,44,93,Product,Female,76.40188961055436,3.0417134753202206,4.593757640889308,4.088475136035202,3.049055194722821,2.866508294050883,20.3,14.7,1.5,3.5,2.4,2,0,No,0,55,0,7.75,35-50,,No
930,47,20,HR,Male,69.41244687840103,3.687118057159705,3.1379429873015448,3.002791524533474,2.993776560799489,2.56624770354799,2.6,24.3,7.6,4.3,3.0,7,0,No,0,1,0,1.6666666666666667,35-50,,No
931,33,29,Finance,Female,58.82503544733194,4.271122932558618,3.7855218416603433,4.890150757122811,2.63748227633403,2.0274277799335976,7.9,24.0,4.6,3.7,3.8,6,0,No,1,29,0,2.4166666666666665,25-35,,No
932,47,24,Engineering,Female,94.212585036265,2.6515410279099503,3.598099488013659,4.149368822334755,4.343707481867505,2.290170146439375,7.4,23.0,4.8,3.6,3.5,3,0,No,0,24,0,2.0,35-50,,No
933,34,82,HR,Male,77.98946324791108,2.9555980894405605,2.9267353761104995,4.538161255102088,1.855268376044466,2.9711240510098005,5.8,19.3,6.3,3.5,3.9,2,0,No,1,2,0,6.833333333333333,25-35,,No
934,39,63,Sales,Female,65.29507934678634,4.707130951008975,3.533173103256226,3.992128505980136,4.452460326606835,1.857264464008069,8.9,30.3,7.8,2.4,4.1,7,0,No,0,7,0,5.25,35-50,,No
935,46,74,Engineering,Male,86.29145815810978,4.356452256754031,3.348030480474124,4.359907230183028,3.354270920945111,2.0559426862775725,7.9,16.9,3.9,2.4,2.6,4,0,No,1,2,0,6.166666666666667,35-50,,No
936,54,105,Engineering,Male,91.16667156816368,4.145672686303004,3.701474044269075,3.001557952258218,3.4666642159181578,4.23792590337166,2.2,36.7,7.5,4.4,2.8,6,0,No,0,53,0,8.75,50+,,No
937,33,57,Support,Male,67.84240912665783,4.252956977622251,2.92645513737807,3.30687166664835,2.728795436671084,3.501761536368413,12.9,2.2,5.7,4.2,1.9,4,0,No,0,7,0,4.75,25-35,,No
938,57,8,Engineering,Male,76.96843839579275,4.0922083679955215,2.451043619779805,4.777184476444824,1.6157808021036293,2.893346944616831,6.2,27.9,2.0,4.3,3.3,5,0,No,1,2,0,0.6666666666666666,50+,,No
939,25,90,Engineering,Female,56.5309784689278,4.8073233851695845,3.5628473039468664,4.947793557827171,3.784510765536101,5.0,2.7,25.9,3.3,2.8,4.2,3,0,No,0,6,0,7.5,<25,,No
940,26,62,HR,Female,66.18918329762134,3.393097049198757,5.0,2.7823475202247385,3.505408351189331,1.816575253158274,19.7,11.9,5.9,3.4,4.8,1,0,No,0,30,0,5.166666666666667,25-35,,No
941,58,29,Support,Female,65.10475308338236,3.815118848454597,3.673982633636517,3.89978885429105,4.2476234583088175,4.17805014881564,4.3,15.7,1.9,4.5,3.8,7,1,No,1,25,1,2.4166666666666665,50+,,No
942,29,74,Engineering,Female,72.7275526404314,2.0136535194383423,3.3015655989616093,3.3552449596118183,2.7362236797843016,3.199680525498525,6.5,25.6,6.7,2.5,4.7,4,0,No,0,11,0,6.166666666666667,25-35,,No
943,49,17,Finance,Male,74.99446275779783,2.6746240202435967,4.278677224534649,3.142374824508111,2.502768621101085,4.006542320621531,6.1,31.0,4.5,4.4,3.9,5,0,Yes,0,17,0,1.4166666666666667,35-50,,No
944,52,66,Engineering,Female,73.1558235267194,2.033367764668914,3.4575123486641592,3.92787175628436,4.272088236640301,3.3980583455437263,4.2,1.0,5.1,3.0,3.7,5,0,Yes,0,66,0,5.5,50+,,Yes
945,30,6,Engineering,Female,69.16821167100511,4.4191794588415325,5.0,4.612770345892327,4.865894164497444,1.614979443979268,7.7,27.5,8.3,2.8,3.1,6,0,No,0,6,0,0.5,25-35,,No
946,50,58,Engineering,Male,54.87730564726854,1.0,3.5964787416344293,4.061329978627355,2.8113471763657296,3.385914420802945,0.1,14.5,5.1,3.5,1.7,1,0,No,0,24,0,4.833333333333333,35-50,,No
947,35,69,Support,Female,60.261514993714215,3.139803601775843,4.230447356842348,3.444390040064772,2.219242503142894,3.602000269175638,8.6,33.5,4.2,2.6,4.6,7,0,No,0,27,0,5.75,25-35,,No
948,43,28,Engineering,Other,60.9549384744209,1.0,2.9208560558460546,4.111888943948128,3.7225307627895488,1.3272132313280272,5.6,2.1,3.8,2.0,3.6,7,1,No,0,28,1,2.3333333333333335,35-50,,No
949,32,62,Engineering,Female,67.39604113234134,2.6534151894437112,4.052780328002997,3.4120190611352794,2.6019794338293254,5.0,2.8,49.3,3.6,3.6,4.7,7,0,No,0,21,0,5.166666666666667,25-35,,No
950,44,41,Sales,Female,80.1614743491984,2.826161626458014,3.847584129249378,4.0296914405844815,3.719262825400798,3.5800868347554946,16.0,9.4,4.9,3.9,2.8,6,0,No,0,29,0,3.4166666666666665,35-50,,No
951,22,69,Support,Male,56.81855194875751,4.871262489950857,3.549144487806713,4.817172560364587,2.5907240256212463,3.9047889661228457,2.5,37.2,8.1,4.5,5.0,2,0,No,1,20,0,5.75,<25,,No
952,58,82,Sales,Male,62.69997196357637,3.596625836489685,3.148418014947252,2.038272272559338,4.500014018211814,2.251023549381319,6.8,19.2,2.2,4.0,3.4,3,0,No,0,52,0,6.833333333333333,50+,,No
953,42,90,Sales,Male,82.10297901010141,2.7195819024286387,3.025772850912863,4.337801838832027,2.1485104949493,3.921555769931056,2.4,10.2,1.9,5.0,3.0,1,0,No,0,30,0,7.5,35-50,,No
954,47,84,Engineering,Female,65.22294067495609,4.402684270353532,3.854117397581687,2.4687560627436254,3.58852966252196,4.28055401360675,15.4,23.2,7.9,4.6,3.4,6,1,No,0,64,1,7.0,35-50,,No
955,57,41,Sales,Female,76.64540394046425,3.528737550064576,4.1660451987268265,4.682662168435569,2.427298029767876,3.528211405324061,5.8,32.3,2.3,4.1,3.7,1,0,No,0,2,0,3.4166666666666665,50+,,No
956,44,49,Finance,Other,68.23501312284154,3.532692842920368,3.485553483335282,3.190379512101712,2.5324934385792304,3.291565597331312,0.7,1.4,4.6,3.9,3.5,2,0,No,0,49,0,4.083333333333333,35-50,,No
957,22,91,Finance,Male,74.17611130952115,2.3030368404420947,3.8585411362087134,2.725862897914813,2.461944345239423,2.495770687591425,3.7,28.4,2.2,4.5,3.2,2,0,No,0,62,0,7.583333333333333,<25,,No
958,36,49,Sales,Male,66.08678386781317,2.343995076182848,3.5658767896805075,4.256215381670998,3.606608066093415,3.1054137739950067,3.4,19.9,1.0,1.7,2.2,4,0,No,0,49,0,4.083333333333333,35-50,,No
959,42,76,Sales,Female,76.46727377013227,2.484948232814395,3.688673422414849,3.9913360505139286,3.766363114933871,2.8391734371666475,2.4,26.9,4.6,3.1,3.0,2,0,No,1,6,0,6.333333333333333,35-50,,No
960,30,71,Engineering,Female,50.70052234213526,3.4115004488143343,3.4195995155904977,2.9006504776306734,3.399738828932371,3.814796073653416,2.1,20.1,7.3,2.0,4.5,2,0,No,0,12,0,5.916666666666667,25-35,,No
961,30,3,Sales,Male,64.57196693349053,3.5007832469924653,3.6161753214314776,2.697600194265285,3.014016533254729,2.5351116673943377,16.1,13.1,3.8,4.0,2.9,3,0,No,0,3,0,0.25,25-35,,No
962,31,10,Engineering,Female,72.63163993799681,4.927372995349761,5.0,3.5500148100069744,2.9841800310015927,3.808185649353202,2.2,6.6,0.4,2.9,2.2,6,0,No,0,10,0,0.8333333333333334,25-35,,No
963,47,98,Support,Female,74.82855686308116,3.69219693266892,3.8804708689266825,2.736730439863043,3.785721568459425,2.544912993543309,4.4,28.1,4.3,5.0,2.8,6,0,Yes,0,10,0,8.166666666666666,35-50,,Yes
964,56,89,Product,Female,86.1613768255848,1.0,4.180767262587938,2.850821621661098,3.869311587207605,3.063882701255983,7.0,28.0,1.7,3.1,3.5,7,1,No,0,21,1,7.416666666666667,50+,,No
965,46,35,Product,Female,69.264,3.9849419878716903,3.994221244795288,3.792496632337147,1.018,3.854439957311535,0.9,27.9,3.9,3.6,3.0,7,0,No,0,7,0,2.9166666666666665,35-50,,No
966,47,80,Support,Male,88.4284443435454,2.022116969598372,3.3634648590326464,2.927302692595923,2.685777828227304,2.6665829520125603,7.9,25.1,3.8,3.2,3.4,3,0,No,0,11,0,6.666666666666667,35-50,,No
967,32,2,Finance,Other,62.84451758287897,2.5148678941043867,4.764590291962501,4.041231432021235,2.6277412085605145,3.885482840079841,2.6,31.3,5.6,3.1,3.0,3,0,No,0,2,0,0.16666666666666666,25-35,,No
968,59,24,Support,Female,84.67349487174768,2.520842643654746,3.337952606616293,4.892114876706781,3.613252564126162,3.7976947419042313,7.2,36.9,7.5,2.5,4.4,1,0,No,1,4,0,2.0,50+,,No
969,23,74,Sales,Male,79.1575416354215,2.78847729914431,4.549549094048296,3.5811556680795342,2.821229182289254,3.0561443939607504,4.4,2.5,9.3,2.5,4.0,7,0,No,0,32,0,6.166666666666667,<25,,No
970,28,38,Finance,Male,56.66963323810143,1.950073100817304,3.299213701740196,3.804120849588468,3.665183380949287,4.34560488122021,7.3,8.1,6.0,1.8,5.0,3,1,No,0,10,1,3.1666666666666665,25-35,,No
971,39,22,HR,Female,75.7453215420611,3.7818811191068704,2.736024732770363,5.0,1.977339228969448,3.3700059077794027,12.8,40.6,6.8,3.9,3.3,3,0,No,0,22,0,1.8333333333333333,35-50,,No
972,48,26,HR,Male,67.58389096907845,1.952989537589924,3.928856587412574,2.7499191060981225,3.40805451546078,4.292048873926815,17.4,3.9,0.1,3.2,3.4,5,0,No,0,26,0,2.1666666666666665,35-50,,No
973,55,43,Support,Male,74.94358869309902,3.6649367592322726,2.605798479508104,4.652988156144594,3.778205653450494,4.9141184323894604,3.9,7.0,8.9,5.0,4.5,3,0,Yes,0,17,0,3.5833333333333335,50+,,Yes
974,48,55,Sales,Female,70.6327657386363,5.0,4.082076202514949,4.556686078329986,1.3336171306818516,3.0828290804688194,0.4,16.5,7.8,2.5,3.9,1,0,No,0,55,0,4.583333333333333,35-50,,No
975,38,39,Sales,Male,61.3,1.795640941065936,2.525257209517815,4.383453871339027,5.0,3.880459485624657,14.0,0.2,2.9,4.7,2.8,6,1,No,0,35,1,3.25,35-50,,No
976,45,91,Product,Female,83.76622813426697,2.9429568057308,3.312892772574432,4.733398280586105,4.316885932866519,2.726188867209412,16.3,15.4,6.0,4.8,4.0,5,0,Yes,0,5,0,7.583333333333333,35-50,,Yes
977,46,29,Engineering,Male,68.03729339506872,1.0,2.311443273127733,3.924459972766895,2.8813533024656417,2.370467031442621,4.0,8.6,5.7,4.5,3.9,7,1,No,1,25,1,2.4166666666666665,35-50,,No
978,28,111,HR,Female,81.80881621447755,3.2672259231156824,5.0,3.233656403520586,2.0455918927612315,3.124086308352214,3.7,17.2,8.4,3.7,2.2,1,0,No,0,21,0,9.25,25-35,,No
979,27,102,Product,Male,67.87017030054741,4.110479925172539,2.111436396345317,4.575658632976454,2.714914849726294,2.073659748225483,4.5,23.4,3.5,3.2,3.1,1,0,No,0,53,0,8.5,25-35,,No
980,45,20,Finance,Male,90.03239528077732,4.148068877415566,3.608832366356764,4.606273769370317,2.9838023596113405,2.456152998317421,5.0,15.9,1.8,4.5,3.8,5,0,No,0,20,0,1.6666666666666667,35-50,,No
981,54,91,HR,Male,61.28667488637591,3.4563643467622898,4.628973846897012,4.58425112119463,3.306662556812048,3.8322893393889608,3.3,15.3,2.5,2.9,4.8,5,0,No,0,17,0,7.583333333333333,50+,,No
982,50,41,Engineering,Female,59.38667830107994,4.073264297339971,4.532747317728322,3.735601665855389,4.606660849460031,2.837715886096045,15.3,23.1,6.7,3.7,4.2,5,0,No,0,23,0,3.4166666666666665,35-50,,No
983,43,54,Sales,Female,89.49219693888568,5.0,4.366207909955824,3.127044389109339,2.403901530557154,3.939462678409675,4.0,32.5,1.8,3.5,3.1,5,0,No,0,27,0,4.5,35-50,,No
984,47,20,Support,Male,63.92658032485488,4.866993524364116,3.314494450600672,3.853089803289289,3.3867098375725613,3.5694707442157383,1.2,39.2,5.0,2.8,3.0,1,0,Yes,0,20,0,1.6666666666666667,35-50,,Yes
985,49,108,Finance,Female,91.86485832520025,3.10234344498038,4.815980051703302,4.453784014054269,1.6675708373998868,4.966038655817203,8.0,17.4,6.7,3.7,4.2,5,0,No,0,5,0,9.0,35-50,,No
986,42,19,HR,Female,81.88720142865054,2.062936120682052,4.422051981721965,4.519481431887972,2.4063992856747323,3.771903557018441,1.0,41.9,4.8,4.1,1.7,2,0,No,1,19,0,1.5833333333333333,35-50,,No
987,28,84,Engineering,Other,67.56256630426128,2.978541056245793,3.791069655894429,3.356259098340324,3.2687168478693587,4.302796263251382,4.6,30.5,4.1,2.8,3.0,6,0,Yes,0,41,0,7.0,25-35,,Yes
988,38,99,Engineering,Male,46.1134750179824,2.396527860731331,3.816522681953933,3.952298316901912,3.5432624910088046,3.661696196814792,2.6,5.2,0.1,3.9,4.7,7,0,No,0,23,0,8.25,35-50,,No
989,41,111,Product,Female,70.65846495332923,4.015732419364325,3.3264696171461647,2.652977356411236,2.0707675233353804,3.580254150970265,1.2,4.9,1.1,1.7,3.8,3,0,No,0,31,0,9.25,35-50,,No
990,41,66,Sales,Male,71.10558339202383,2.3117252149722893,2.781313176750265,4.4879600824046815,2.547208303988086,4.348259737901984,9.4,13.1,2.1,2.7,3.0,7,0,No,0,9,0,5.5,35-50,,No
991,43,30,Finance,Male,81.25088672883291,3.145994072072126,4.713435877930845,3.0733529946199494,4.374556635583545,3.901917719278738,5.7,37.3,5.1,3.1,2.6,7,0,No,0,28,0,2.5,35-50,,No
992,49,53,Engineering,Female,86.1641827607439,4.117827761592104,4.780987194241379,4.328204287657238,3.967908619628045,3.489057251661685,0.3,14.0,2.2,3.8,4.3,7,0,No,0,50,0,4.416666666666667,35-50,,No
